ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,PROGRAMME__C,ORDER__C,PRODUCT__C,EXEMPTION_REASONS__C,EXEMPTIONS_ALLOWED__C,MODULE_NAME__C,NUMBER_OF_RESITS_ALLOWED__C
a3w67000000bEXyAAM,FALSE,MOD-005104,GBP,1605873601000,0050X000008uoG9QAI,1605873601000,0050X000008uoG9QAI,1605873601000,a3z67000001APibAAG,10,01t6700000BBzw2AAD,,FALSE,<a href=""/a3w67000000bEXy"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 1 (Specialist) - Registration</a>,3
a3w67000000bEY3AAM,FALSE,MOD-005105,GBP,1605873613000,0050X000008uoG9QAI,1605873613000,0050X000008uoG9QAI,1605873613000,a3z67000001APibAAG,20,01t6700000BBzw7AAD,,FALSE,<a href=""/a3w67000000bEY3"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 1 (Specialist) - Self Study</a>,3
a3w67000000bEY8AAM,FALSE,MOD-005106,GBP,1605873622000,0050X000008uoG9QAI,1605873622000,0050X000008uoG9QAI,1605873622000,a3z67000001APibAAG,30,01t6700000BBzwCAAT,,FALSE,<a href=""/a3w67000000bEY8"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 1 (Specialist) - Workshop 1</a>,3
a3w67000000bEYDAA2,FALSE,MOD-005107,GBP,1605873630000,0050X000008uoG9QAI,1605873630000,0050X000008uoG9QAI,1605873630000,a3z67000001APibAAG,40,01t6700000BBzwHAAT,,FALSE,<a href=""/a3w67000000bEYD"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 1 (Specialist) - Workshop 2</a>,3
a3w67000000bEYIAA2,FALSE,MOD-005108,GBP,1605873638000,0050X000008uoG9QAI,1605873638000,0050X000008uoG9QAI,1605873638000,a3z67000001APibAAG,50,01t6700000BBzwMAAT,,FALSE,<a href=""/a3w67000000bEYI"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 1 (Specialist) - Workshop 3</a>,3
a3w67000000bEYNAA2,FALSE,MOD-005109,GBP,1605873646000,0050X000008uoG9QAI,1605873646000,0050X000008uoG9QAI,1605873646000,a3z67000001APibAAG,60,01t6700000BBzwRAAT,,FALSE,<a href=""/a3w67000000bEYN"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 1 (Specialist) - Assignment</a>,3
a3w67000000bEYSAA2,FALSE,MOD-005110,GBP,1605875664000,0050X000008uoG9QAI,1605875664000,0050X000008uoG9QAI,1605875664000,a3z67000001APigAAG,10,01t6700000BBzwvAAD,,FALSE,<a href=""/a3w67000000bEYS"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 2 (Core) - Registration</a>,3
a3w67000000bEYXAA2,FALSE,MOD-005111,GBP,1605875671000,0050X000008uoG9QAI,1605875671000,0050X000008uoG9QAI,1605875671000,a3z67000001APigAAG,20,01t6700000BBzx0AAD,,FALSE,<a href=""/a3w67000000bEYX"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 2 (Core) - Self Study</a>,3
a3w67000000bEYhAAM,FALSE,MOD-005113,GBP,1605875687000,0050X000008uoG9QAI,1605875687000,0050X000008uoG9QAI,1605875687000,a3z67000001APigAAG,40,01t6700000BBzxAAAT,,FALSE,<a href=""/a3w67000000bEYh"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 2 (Core) - Workshop 2</a>,3
a3w67000000bEYmAAM,FALSE,MOD-005114,GBP,1605875695000,0050X000008uoG9QAI,1605875695000,0050X000008uoG9QAI,1605875695000,a3z67000001APigAAG,50,01t6700000BBzxFAAT,,FALSE,<a href=""/a3w67000000bEYm"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 2 (Core) - Workshop 3</a>,3
a3w67000000bEYrAAM,FALSE,MOD-005115,GBP,1605875702000,0050X000008uoG9QAI,1605875702000,0050X000008uoG9QAI,1605875702000,a3z67000001APigAAG,60,01t6700000BBzxKAAT,,FALSE,<a href=""/a3w67000000bEYr"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 2 (Core) - Exam</a>,3
a3w67000000bEYwAAM,FALSE,MOD-005116,GBP,1605876617000,0050X000008uoG9QAI,1605876617000,0050X000008uoG9QAI,1605876617000,a3z67000001APiqAAG,10,01t6700000BBzxPAAT,,FALSE,<a href=""/a3w67000000bEYw"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 3 (Core) - Registration</a>,3
a3w67000000bEZ1AAM,FALSE,MOD-005117,GBP,1605876625000,0050X000008uoG9QAI,1605876625000,0050X000008uoG9QAI,1605876625000,a3z67000001APiqAAG,20,01t6700000BBzxUAAT,,FALSE,<a href=""/a3w67000000bEZ1"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 3 (Core) - Self Study</a>,3
a3w67000000bEZ6AAM,FALSE,MOD-005118,GBP,1605876633000,0050X000008uoG9QAI,1605876633000,0050X000008uoG9QAI,1605876633000,a3z67000001APiqAAG,30,01t6700000BBzxZAAT,,FALSE,<a href=""/a3w67000000bEZ6"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 3 (Core) - Workshop 1</a>,3
a3w67000000bEZBAA2,FALSE,MOD-005119,GBP,1605876641000,0050X000008uoG9QAI,1605876641000,0050X000008uoG9QAI,1605876641000,a3z67000001APiqAAG,40,01t6700000BBzxeAAD,,FALSE,<a href=""/a3w67000000bEZB"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 3 (Core) - Workshop 2</a>,3
a3w67000000bEZGAA2,FALSE,MOD-005120,GBP,1605876648000,0050X000008uoG9QAI,1605876648000,0050X000008uoG9QAI,1605876648000,a3z67000001APiqAAG,50,01t6700000BBzxoAAD,,FALSE,<a href=""/a3w67000000bEZG"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 3 (Core) - Workshop 3</a>,3
a3w67000000bEZLAA2,FALSE,MOD-005121,GBP,1605876658000,0050X000008uoG9QAI,1605876658000,0050X000008uoG9QAI,1605876658000,a3z67000001APiqAAG,60,01t6700000BBzxtAAD,,FALSE,<a href=""/a3w67000000bEZL"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 3 (Core) - Assignment</a>,3
a3w67000000bEZQAA2,FALSE,MOD-005122,GBP,1605883534000,0050X000008uoG9QAI,1605883534000,0050X000008uoG9QAI,1605883534000,a3z67000001APj5AAG,10,01t6700000BC013AAD,,FALSE,<a href=""/a3w67000000bEZQ"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 4 (Specialist) - Registration</a>,3
a3w67000000bEZVAA2,FALSE,MOD-005123,GBP,1605883542000,0050X000008uoG9QAI,1605883542000,0050X000008uoG9QAI,1605883542000,a3z67000001APj5AAG,20,01t6700000BC018AAD,,FALSE,<a href=""/a3w67000000bEZV"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 4 (Specialist) - Self Study</a>,3
a3w67000000bEZaAAM,FALSE,MOD-005124,GBP,1605883552000,0050X000008uoG9QAI,1605883552000,0050X000008uoG9QAI,1605883552000,a3z67000001APj5AAG,30,01t6700000BC01DAAT,,FALSE,<a href=""/a3w67000000bEZa"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 4 (Specialist) - Workshop 1</a>,3
a3w67000000bEZfAAM,FALSE,MOD-005125,GBP,1605883561000,0050X000008uoG9QAI,1605883561000,0050X000008uoG9QAI,1605883561000,a3z67000001APj5AAG,40,01t6700000BC01IAAT,,FALSE,<a href=""/a3w67000000bEZf"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 4 (Specialist) - Workshop 2</a>,3
a3w67000000bEZkAAM,FALSE,MOD-005126,GBP,1605883568000,0050X000008uoG9QAI,1605883568000,0050X000008uoG9QAI,1605883568000,a3z67000001APj5AAG,50,01t6700000BC01NAAT,,FALSE,<a href=""/a3w67000000bEZk"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 4 (Specialist) - Workshop 3</a>,3
a3w67000000bEZpAAM,FALSE,MOD-005127,GBP,1605883579000,0050X000008uoG9QAI,1605883579000,0050X000008uoG9QAI,1605883579000,a3z67000001APj5AAG,60,01t6700000BC01SAAT,,FALSE,<a href=""/a3w67000000bEZp"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 4 (Specialist) - Exam</a>,3
a3w67000000bEZuAAM,FALSE,MOD-005128,GBP,1605883867000,0050X000008uoG9QAI,1605883867000,0050X000008uoG9QAI,1605883867000,a3z67000001APjAAAW,10,01t6700000BC01XAAT,,FALSE,<a href=""/a3w67000000bEZu"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 5 (Core) - Registration</a>,3
a3w67000000bEa4AAE,FALSE,MOD-005130,GBP,1605883885000,0050X000008uoG9QAI,1605883885000,0050X000008uoG9QAI,1605883885000,a3z67000001APjAAAW,30,01t6700000BC01hAAD,,FALSE,<a href=""/a3w67000000bEa4"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 5 (Core) - Workshop 1</a>,3
a3w67000000bEa9AAE,FALSE,MOD-005131,GBP,1605883892000,0050X000008uoG9QAI,1605883892000,0050X000008uoG9QAI,1605883892000,a3z67000001APjAAAW,40,01t6700000BC01mAAD,,FALSE,<a href=""/a3w67000000bEa9"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 5 (Core) - Workshop 2</a>,3
a3w67000000bEaEAAU,FALSE,MOD-005132,GBP,1605883916000,0050X000008uoG9QAI,1605883916000,0050X000008uoG9QAI,1605883916000,a3z67000001APjAAAW,50,01t6700000BC01rAAD,,FALSE,<a href=""/a3w67000000bEaE"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 5 (Core) - Workshop 3</a>,3
a3w67000000bEaJAAU,FALSE,MOD-005133,GBP,1605883925000,0050X000008uoG9QAI,1605883925000,0050X000008uoG9QAI,1605883925000,a3z67000001APjAAAW,60,01t6700000BC01wAAD,,FALSE,<a href=""/a3w67000000bEaJ"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 5 (Core) - Assignment</a>,3
a3w67000000bEaOAAU,FALSE,MOD-005134,GBP,1605884236000,0050X000008uoG9QAI,1605884236000,0050X000008uoG9QAI,1605884236000,a3z67000001APjFAAW,10,01t6700000BC026AAD,,FALSE,<a href=""/a3w67000000bEaO"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 6 (Core) - Registration</a>,3
a3w67000000bEaTAAU,FALSE,MOD-005135,GBP,1605884243000,0050X000008uoG9QAI,1605884243000,0050X000008uoG9QAI,1605884243000,a3z67000001APjFAAW,20,01t6700000BC02BAAT,,FALSE,<a href=""/a3w67000000bEaT"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 6 (Core) - Self Study</a>,3
a3w67000000bEaYAAU,FALSE,MOD-005136,GBP,1605884250000,0050X000008uoG9QAI,1605884250000,0050X000008uoG9QAI,1605884250000,a3z67000001APjFAAW,30,01t6700000BC02GAAT,,FALSE,<a href=""/a3w67000000bEaY"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 6 (Core) - Workshop 1</a>,3
a3w67000000bEadAAE,FALSE,MOD-005137,GBP,1605884257000,0050X000008uoG9QAI,1605884257000,0050X000008uoG9QAI,1605884257000,a3z67000001APjFAAW,40,01t6700000BC02LAAT,,FALSE,<a href=""/a3w67000000bEad"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 6 (Core) - Workshop 2</a>,3
a3w67000000bEaiAAE,FALSE,MOD-005138,GBP,1605884264000,0050X000008uoG9QAI,1605884264000,0050X000008uoG9QAI,1605884264000,a3z67000001APjFAAW,50,01t6700000BC02QAAT,,FALSE,<a href=""/a3w67000000bEai"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 6 (Core) - Workshop 3</a>,3
a3w67000000bEanAAE,FALSE,MOD-005139,GBP,1605884272000,0050X000008uoG9QAI,1605884272000,0050X000008uoG9QAI,1605884272000,a3z67000001APjFAAW,60,01t6700000BC02VAAT,,FALSE,<a href=""/a3w67000000bEan"" target=""_top"">ICA Diploma in Financial Crime Compliance Module 6 (Core) - Assignment</a>,3
a3w67000000bEaxAAE,FALSE,MOD-005140,GBP,1606128414000,0050X000008uoG9QAI,1606128414000,0050X000008uoG9QAI,1606128414000,a3z67000001APgQAAW,30,01t6700000BC0IMAA1,,FALSE,<a href=""/a3w67000000bEax"" target=""_top"">ICTA Certificate in Anti Money Laundering Investigations (IH) - Workshop 2</a>,3
a3w67000000bEmZAAU,FALSE,MOD-005141,GBP,1606992901000,0050X000008uoG9QAI,1606992901000,0050X000008uoG9QAI,1606992901000,a3z67000001AQGiAAO,10,01t6700000BC5LBAA1,,FALSE,<a href=""/a3w67000000bEmZ"" target=""_top"">ICA Int&#39;l Advanced Certificate in Anti Money Laundering (IH) - Registration</a>,3
a3w67000000bEmeAAE,FALSE,MOD-005142,GBP,1606992909000,0050X000008uoG9QAI,1606992909000,0050X000008uoG9QAI,1606992909000,a3z67000001AQGiAAO,20,01t6700000BC5LLAA1,,FALSE,<a href=""/a3w67000000bEme"" target=""_top"">ICA Int&#39;l Advanced Cert in Anti Money Laundering (IH) - Virtual Classroom 1</a>,3
a3w67000000bEmoAAE,FALSE,MOD-005144,GBP,1606992925000,0050X000008uoG9QAI,1606992925000,0050X000008uoG9QAI,1606992925000,a3z67000001AQGiAAO,40,01t6700000BC5LVAA1,,FALSE,<a href=""/a3w67000000bEmo"" target=""_top"">ICA Int&#39;l Advanced Cert in Anti Money Laundering (IH) - Virtual Classroom 3</a>,3
a3w67000000bEmtAAE,FALSE,MOD-005145,GBP,1606992932000,0050X000008uoG9QAI,1606992932000,0050X000008uoG9QAI,1606992932000,a3z67000001AQGiAAO,50,01t6700000BC5LaAAL,,FALSE,<a href=""/a3w67000000bEmt"" target=""_top"">ICA Int&#39;l Advanced Cert in Anti Money Laundering (IH) - Virtual Classroom 4</a>,3
a3w67000000bEn3AAE,FALSE,MOD-005147,GBP,1606992951000,0050X000008uoG9QAI,1606992951000,0050X000008uoG9QAI,1606992951000,a3z67000001AQGiAAO,70,01t6700000BC5LkAAL,,FALSE,<a href=""/a3w67000000bEn3"" target=""_top"">ICA Int&#39;l Advanced Certificate in Anti Money Laundering (IH) - Assignment 2</a>,3
a3w67000000bEn8AAE,FALSE,MOD-005148,GBP,1606994588000,0050X000008uoG9QAI,1606994588000,0050X000008uoG9QAI,1606994588000,a3z67000001AQGnAAO,10,01t6700000BC5LpAAL,,FALSE,<a href=""/a3w67000000bEn8"" target=""_top"">ICA Advanced Cert in Practical Customer Due Diligence (IH) - Registration</a>,3
a3w67000000bEnIAAU,FALSE,MOD-005150,GBP,1606994608000,0050X000008uoG9QAI,1606994608000,0050X000008uoG9QAI,1606994608000,a3z67000001AQGnAAO,30,01t6700000BC5LzAAL,,FALSE,<a href=""/a3w67000000bEnI"" target=""_top"">ICA Advanced Certificate in Practical CDD (IH) - Virtual Classroom 2</a>,3
a3w67000000bEnNAAU,FALSE,MOD-005151,GBP,1606994616000,0050X000008uoG9QAI,1606994616000,0050X000008uoG9QAI,1606994616000,a3z67000001AQGnAAO,40,01t6700000BC5M4AAL,,FALSE,<a href=""/a3w67000000bEnN"" target=""_top"">ICA Advanced Certificate in Practical CDD (IH) - Virtual Classroom 3</a>,3
a3w67000000bEnSAAU,FALSE,MOD-005152,GBP,1606994623000,0050X000008uoG9QAI,1606994623000,0050X000008uoG9QAI,1606994623000,a3z67000001AQGnAAO,50,01t6700000BC5M9AAL,,FALSE,<a href=""/a3w67000000bEnS"" target=""_top"">ICA Advanced Certificate in Practical CDD (IH) - Virtual Classroom 4</a>,3
a3w67000000bEnXAAU,FALSE,MOD-005153,GBP,1606994634000,0050X000008uoG9QAI,1606994634000,0050X000008uoG9QAI,1606994634000,a3z67000001AQGnAAO,60,01t6700000BC5MEAA1,,FALSE,<a href=""/a3w67000000bEnX"" target=""_top"">ICA Advanced Certificate in Practical Customer Due Diligence (IH) - Exam</a>,3
a3w67000000bEpJAAU,FALSE,MOD-005155,GBP,1607080002000,0050X000008uoG9QAI,1607080002000,0050X000008uoG9QAI,1607080002000,a3z67000001AQJmAAO,20,01tb0000004N1AnAAK,,FALSE,<a href=""/a3w67000000bEpJ"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Virtual Classroom 1</a>,3
a3w67000000bEpOAAU,FALSE,MOD-005156,GBP,1607080020000,0050X000008uoG9QAI,1607080020000,0050X000008uoG9QAI,1607080020000,a3z67000001AQJmAAO,30,01t6700000BC5oqAAD,,FALSE,<a href=""/a3w67000000bEpO"" target=""_top"">ICA Int&#39;l Diploma In Anti Money Laundering - Assignment Preparation 1</a>,3
a3w67000000bEpTAAU,FALSE,MOD-005157,GBP,1607080040000,0050X000008uoG9QAI,1607080040000,0050X000008uoG9QAI,1607080040000,a3z67000001AQJmAAO,40,01tb0000004NeE9AAK,,FALSE,<a href=""/a3w67000000bEpT"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment One</a>,3
a3w67000000bEpYAAU,FALSE,MOD-005158,GBP,1607080063000,0050X000008uoG9QAI,1607080063000,0050X000008uoG9QAI,1607080063000,a3z67000001AQJmAAO,50,01tb0000004N1AIAA0,,FALSE,<a href=""/a3w67000000bEpY"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Virtual Classroom 2</a>,3
a3w67000000bEpdAAE,FALSE,MOD-005159,GBP,1607080077000,0050X000008uoG9QAI,1607080077000,0050X000008uoG9QAI,1607080077000,a3z67000001AQJmAAO,60,01t6700000BC5ovAAD,,FALSE,<a href=""/a3w67000000bEpd"" target=""_top"">ICA Int&#39;l Diploma In Anti Money Laundering - Assignment Preparation 2</a>,3
a3w67000000bEpiAAE,FALSE,MOD-005160,GBP,1607080090000,0050X000008uoG9QAI,1607080090000,0050X000008uoG9QAI,1607080090000,a3z67000001AQJmAAO,70,01tb0000004NeD6AAK,,FALSE,<a href=""/a3w67000000bEpi"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment Two</a>,3
a3w67000000bEpsAAE,FALSE,MOD-005162,GBP,1607080129000,0050X000008uoG9QAI,1607080129000,0050X000008uoG9QAI,1607080129000,a3z67000001AQJmAAO,90,01t6700000BC5qDAAT,,FALSE,<a href=""/a3w67000000bEps"" target=""_top"">ICA Int&#39;l Diploma In Anti Money Laundering - Group Tutorial Virtual Classroom 3</a>,3
a3w67000000bEq2AAE,FALSE,MOD-005164,GBP,1607080159000,0050X000008uoG9QAI,1607080159000,0050X000008uoG9QAI,1607080159000,a3z67000001AQJmAAO,110,01t0X0000072OlfQAE,,FALSE,<a href=""/a3w67000000bEq2"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment Three</a>,3
a3w67000000bEqHAAU,FALSE,MOD-005165,GBP,1607338602000,0050X000008uoG9QAI,1607338602000,0050X000008uoG9QAI,1607338602000,a3z67000001AQPzAAO,10,01t0X000005CB6JQAW,,FALSE,"<a href=""/a3w67000000bEqH"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance Online - Registration</a>",3
a3w67000000bEqRAAU,FALSE,MOD-005167,GBP,1607338660000,0050X000008uoG9QAI,1607338660000,0050X000008uoG9QAI,1607338660000,a3z67000001AQPzAAO,30,01t6700000BC6E4AAL,,FALSE,"<a href=""/a3w67000000bEqR"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Preparation 1</a>",3
a3w67000000bEqWAAU,FALSE,MOD-005168,GBP,1607338686000,0050X000008uoG9QAI,1607338686000,0050X000008uoG9QAI,1607338686000,a3z67000001AQPzAAO,40,01t0X000005CBK3QAO,,FALSE,"<a href=""/a3w67000000bEqW"" target=""_top"">ICA International Diploma in Governance, Risk and Compliance - Assignment One</a>",3
a3w67000000bEqbAAE,FALSE,MOD-005169,GBP,1607338708000,0050X000008uoG9QAI,1607338708000,0050X000008uoG9QAI,1607338708000,a3z67000001AQPzAAO,50,01tb0000006F8CeAAK,,FALSE,<a href=""/a3w67000000bEqb"" target=""_top"">ICA Intl Diploma in Governance Risk &amp; Compliance Online - Virtual Classroom 2</a>,3
a3w67000000bEqgAAE,FALSE,MOD-005170,GBP,1607338731000,0050X000008uoG9QAI,1607338731000,0050X000008uoG9QAI,1607338731000,a3z67000001AQPzAAO,60,01t6700000BC6E9AAL,,FALSE,"<a href=""/a3w67000000bEqg"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Preparation 2</a>",3
a3w67000000bEqlAAE,FALSE,MOD-005171,GBP,1607338759000,0050X000008uoG9QAI,1607338759000,0050X000008uoG9QAI,1607338759000,a3z67000001AQPzAAO,70,01t0X000005CBKNQA4,,FALSE,"<a href=""/a3w67000000bEql"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Two</a>",3
a3w67000000bEqqAAE,FALSE,MOD-005172,GBP,1607338785000,0050X000008uoG9QAI,1607338785000,0050X000008uoG9QAI,1607338785000,a3z67000001AQPzAAO,80,01t6700000BC6EOAA1,,FALSE,<a href=""/a3w67000000bEqq"" target=""_top"">ICA Int&#39;l Diploma in GRC - Live immersive learning session</a>,3
a3w67000000bEqvAAE,FALSE,MOD-005173,GBP,1607338795000,0050X000008uoG9QAI,1607338795000,0050X000008uoG9QAI,1607338795000,a3z67000001AQPzAAO,90,01t6700000BC6ETAA1,,FALSE,"<a href=""/a3w67000000bEqv"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Group Tutorial VC 3</a>",3
a3w67000000bEr0AAE,FALSE,MOD-005174,GBP,1607338810000,0050X000008uoG9QAI,1607338810000,0050X000008uoG9QAI,1607338810000,a3z67000001AQPzAAO,100,01t6700000BC6EEAA1,,FALSE,"<a href=""/a3w67000000bEr0"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Preparation 3</a>",3
a3w67000000bEr5AAE,FALSE,MOD-005175,GBP,1607338834000,0050X000008uoG9QAI,1607338834000,0050X000008uoG9QAI,1607338834000,a3z67000001AQPzAAO,110,01t0X000005CBL1QAO,,FALSE,"<a href=""/a3w67000000bEr5"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Three</a>",3
a3w67000000bEsrAAE,FALSE,MOD-005179,GBP,1607427433000,0050X000008uoG9QAI,1607427433000,0050X000008uoG9QAI,1607427433000,a3z67000001AQTNAA4,40,01t6700000BC6Z8AAL,,FALSE,<a href=""/a3w67000000bEsr"" target=""_top"">ICA International Diploma in Financial Crime Prevention - Assignment One</a>,3
a3w67000000bEt6AAE,FALSE,MOD-005182,GBP,1607427492000,0050X000008uoG9QAI,1607427492000,0050X000008uoG9QAI,1607427492000,a3z67000001AQTNAA4,70,01t6700000BC6ZDAA1,,FALSE,<a href=""/a3w67000000bEt6"" target=""_top"">ICA International Diploma in Financial Crime Prevention - Assignment Two</a>,3
a3w67000000bEtGAAU,FALSE,MOD-005184,GBP,1607427530000,0050X000008uoG9QAI,1607427530000,0050X000008uoG9QAI,1607427530000,a3z67000001AQTNAA4,90,01t6700000BC6ZhAAL,,FALSE,<a href=""/a3w67000000bEtG"" target=""_top"">ICA Int&#39;l Dip in Financial Crime Prevention - Group Tutorial Virtual Classroom 3</a>,3
a3w67000000bEtLAAU,FALSE,MOD-005185,GBP,1607427544000,0050X000008uoG9QAI,1607427544000,0050X000008uoG9QAI,1607427544000,a3z67000001AQTNAA4,100,01t6700000BC6ZXAA1,,FALSE,<a href=""/a3w67000000bEtL"" target=""_top"">ICA Int&#39;l Diploma in Financial Crime Prevention - Assignment Preparation 3</a>,3
a3w67000000bEtQAAU,FALSE,MOD-005186,GBP,1607427569000,0050X000008uoG9QAI,1607427569000,0050X000008uoG9QAI,1607427569000,a3z67000001AQTNAA4,110,01t6700000BC6ZIAA1,,FALSE,<a href=""/a3w67000000bEtQ"" target=""_top"">ICA International Diploma in Financial Crime Prevention - Assignment Three</a>,3
a3w67000000bEtaAAE,FALSE,MOD-005188,GBP,1607442167000,0050X000008uoG9QAI,1607442167000,0050X000008uoG9QAI,1607442167000,a3z67000001AQTrAAO,20,01t6700000BC6cHAAT,,FALSE,"<a href=""/a3w67000000bEta"" target=""_top"">ICA Pro Postgraduate Dip in Governance, Risk &amp; Compliance - Virtual Classroom 1</a>",3
a3w67000000bEtfAAE,FALSE,MOD-005189,GBP,1607442186000,0050X000008uoG9QAI,1607442186000,0050X000008uoG9QAI,1607442186000,a3z67000001AQTrAAO,30,01t6700000BC6cqAAD,,FALSE,"<a href=""/a3w67000000bEtf"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 1</a>",3
a3w67000000bEtkAAE,FALSE,MOD-005190,GBP,1607442196000,0050X000008uoG9QAI,1607442196000,0050X000008uoG9QAI,1607442196000,a3z67000001AQTrAAO,40,01t6700000BC6cvAAD,,FALSE,"<a href=""/a3w67000000bEtk"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 2</a>",3
a3w67000000bEtpAAE,FALSE,MOD-005191,GBP,1607442212000,0050X000008uoG9QAI,1607442212000,0050X000008uoG9QAI,1607442212000,a3z67000001AQTrAAO,50,01t6700000BC6c3AAD,,FALSE,"<a href=""/a3w67000000bEtp"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 3</a>",3
a3w67000000bEtuAAE,FALSE,MOD-005192,GBP,1607442221000,0050X000008uoG9QAI,1607442221000,0050X000008uoG9QAI,1607442221000,a3z67000001AQTrAAO,60,01t6700000BC6d0AAD,,FALSE,"<a href=""/a3w67000000bEtu"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 4</a>",3
a3w67000000bEtzAAE,FALSE,MOD-005193,GBP,1607442236000,0050X000008uoG9QAI,1607442236000,0050X000008uoG9QAI,1607442236000,a3z67000001AQTrAAO,70,01t6700000BC6cMAAT,,FALSE,"<a href=""/a3w67000000bEtz"" target=""_top"">ICA Pro Postgraduate Dip in Governance, Risk &amp; Compliance - Virtual Classroom 2</a>",3
a3w67000000bEu4AAE,FALSE,MOD-005194,GBP,1607442245000,0050X000008uoG9QAI,1607442245000,0050X000008uoG9QAI,1607442245000,a3z67000001AQTrAAO,80,01t6700000BC6cRAAT,,FALSE,"<a href=""/a3w67000000bEu4"" target=""_top"">ICA Pro Postgraduate Dip in Governance, Risk &amp; Compliance - Virtual Classroom 3</a>",3
a3w67000000bEu9AAE,FALSE,MOD-005195,GBP,1607442261000,0050X000008uoG9QAI,1607442261000,0050X000008uoG9QAI,1607442261000,a3z67000001AQTrAAO,90,01t6700000BC6cWAAT,,FALSE,"<a href=""/a3w67000000bEu9"" target=""_top"">ICA Pro Postgraduate Dip in Governance, Risk &amp; Compliance - Virtual Classroom 4</a>",3
a3w67000000bEuJAAU,FALSE,MOD-005197,GBP,1607442289000,0050X000008uoG9QAI,1607442289000,0050X000008uoG9QAI,1607442289000,a3z67000001AQTrAAO,110,01t6700000BC6dAAAT,,FALSE,"<a href=""/a3w67000000bEuJ"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 6</a>",3
a3w67000000bEuOAAU,FALSE,MOD-005198,GBP,1607442303000,0050X000008uoG9QAI,1607442303000,0050X000008uoG9QAI,1607442303000,a3z67000001AQTrAAO,120,01t6700000BC6dFAAT,,FALSE,"<a href=""/a3w67000000bEuO"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 7</a>",3
a3w67000000bEuTAAU,FALSE,MOD-005199,GBP,1607442312000,0050X000008uoG9QAI,1607442312000,0050X000008uoG9QAI,1607442312000,a3z67000001AQTrAAO,130,01t6700000BC6dKAAT,,FALSE,"<a href=""/a3w67000000bEuT"" target=""_top"">ICA Pro Postgraduate Diploma in Governance, Risk and Compliance - Masterclass 8</a>",3
