,table_name,schema_name,column_name,data_type,null?,default,kind,expression,comment,database_name,autoincrement
4430,CONTACT,TEST_STAGE,WHC_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4431,CONTACT,TEST_STAGE,WHC_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4432,CONTACT,TEST_STAGE,WHC_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4433,CONTACT,TEST_STAGE,MKTO_SI__PRIORITY__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4434,CONTACT,TEST_STAGE,MKTO_SI__RELATIVE_SCORE_VALUE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4435,CONTACT,TEST_STAGE,WHC_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4436,CONTACT,TEST_STAGE,WHC_LI_DATA_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4437,CONTACT,TEST_STAGE,LA_TOUCHE_OPT_IN_CONSENT_WORDING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4438,CONTACT,TEST_STAGE,LA_TOUCHE_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4439,CONTACT,TEST_STAGE,LA_TOUCHE_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4440,CONTACT,TEST_STAGE,LA_TOUCHE_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4441,CONTACT,TEST_STAGE,LA_TOUCHE_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4442,CONTACT,TEST_STAGE,MKTO_SI__RELATIVE_SCORE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4443,CONTACT,TEST_STAGE,MKTO_SI__SALES_INSIGHT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4444,CONTACT,TEST_STAGE,LA_TOUCHE_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4445,CONTACT,TEST_STAGE,LA_TOUCHE_LI_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4446,CONTACT,TEST_STAGE,ARK_OPT_IN_CONSENT_WORDING_DEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4447,CONTACT,TEST_STAGE,ARK_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4448,CONTACT,TEST_STAGE,ARK_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4449,CONTACT,TEST_STAGE,ARK_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4450,CONTACT,TEST_STAGE,ARK_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4451,CONTACT,TEST_STAGE,MKTO_SI__URGENCY_VALUE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4452,CONTACT,TEST_STAGE,MKTO_SI__URGENCY__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4453,CONTACT,TEST_STAGE,ARK_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4454,CONTACT,TEST_STAGE,ARK_LI_DATA_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4455,CONTACT,TEST_STAGE,WBI_OPT_IN_CONSENT_WORDING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4456,CONTACT,TEST_STAGE,WBI_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4457,CONTACT,TEST_STAGE,WBI_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4458,CONTACT,TEST_STAGE,WBI_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4459,CONTACT,TEST_STAGE,WBI_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4460,CONTACT,TEST_STAGE,MKTO_SI__VIEW_IN_MARKETO__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4461,CONTACT,TEST_STAGE,C2G__ENABLEEMAILNOTIFICATION__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4462,CONTACT,TEST_STAGE,WBI_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4463,CONTACT,TEST_STAGE,WBI_LI_DATA_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4464,CONTACT,TEST_STAGE,QUORUM_OPT_IN_CONSENT_WORDING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4465,CONTACT,TEST_STAGE,QUORUM_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4466,CONTACT,TEST_STAGE,QUORUM_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4467,CONTACT,TEST_STAGE,QUORUM_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4468,CONTACT,TEST_STAGE,QUORUM_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4469,CONTACT,TEST_STAGE,UTM_CAMPAIGN__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4470,CONTACT,TEST_STAGE,UTM_MEDIUM__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4471,CONTACT,TEST_STAGE,QUORUM_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4472,CONTACT,TEST_STAGE,QUORUM_LI_DATA_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4473,CONTACT,TEST_STAGE,CLT_SCOTLAND_OPT_IN_CONSENT_WORDING_DEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4474,CONTACT,TEST_STAGE,CLT_SCOTLAND_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4475,CONTACT,TEST_STAGE,CLT_SCOTLAND_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4476,CONTACT,TEST_STAGE,CLT_SCOTLAND_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4477,CONTACT,TEST_STAGE,CLT_SCOTLAND_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4478,CONTACT,TEST_STAGE,UTM_SOURCE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4479,CONTACT,TEST_STAGE,CURRENT_INTEGRATION_CONTROL_RECORD__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4480,CONTACT,TEST_STAGE,CLT_SCOTLAND_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4481,CONTACT,TEST_STAGE,CLT_SCOTLAND_LI_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4482,CONTACT,TEST_STAGE,CLT_INTL_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4483,CONTACT,TEST_STAGE,CLT_SCOTLAND_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4484,CONTACT,TEST_STAGE,ICA_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4485,CONTACT,TEST_STAGE,ICT_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4486,CONTACT,TEST_STAGE,WHC_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4487,CONTACT,TEST_STAGE,LA_TOUCHE_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4488,CONTACT,TEST_STAGE,ARK_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4489,CONTACT,TEST_STAGE,WBI_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4490,CONTACT,TEST_STAGE,QUORUM_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4491,CONTACT,TEST_STAGE,HSJ_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4492,CONTACT,TEST_STAGE,HSJ_OPT_IN_CONSENT_WORDING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4493,CONTACT,TEST_STAGE,HSJ_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4494,CONTACT,TEST_STAGE,HSJ_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4495,CONTACT,TEST_STAGE,HSJ_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4496,CONTACT,TEST_STAGE,HSJ_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4497,CONTACT,TEST_STAGE,HSJ_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4498,CONTACT,TEST_STAGE,HSJ_LI_DATA_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4499,CONTACT,TEST_STAGE,FRA_OPT_IN_CONSENT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4500,CONTACT,TEST_STAGE,FRA_OPT_IN_CONSENT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4501,CONTACT,TEST_STAGE,FRA_OPT_IN_CONSENT_WORDING_DEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4502,CONTACT,TEST_STAGE,FRA_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4503,CONTACT,TEST_STAGE,FRA_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4504,CONTACT,TEST_STAGE,FRA_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4505,CONTACT,TEST_STAGE,FRA_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4506,CONTACT,TEST_STAGE,FRA_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4507,CONTACT,TEST_STAGE,FRA_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4508,CONTACT,TEST_STAGE,FRA_LI_DATA_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4509,CONTACT,TEST_STAGE,ICA_CPD_CENTRE_E_NEWSLETTER__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4510,CONTACT,TEST_STAGE,ICA_EVENTS_NEWSLETTER_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4511,CONTACT,TEST_STAGE,ICA_FORTNIGHTLY_NEWSLETTER__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4512,CONTACT,TEST_STAGE,ICA_MEMBERSHIP_NEWSLETTER_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4513,CONTACT,TEST_STAGE,ICA_QUALIFICATIONS_NEWSLETTER_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4514,CONTACT,TEST_STAGE,INCOMPLIANCE_PUBLICATION_ALERTS_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4515,CONTACT,TEST_STAGE,ICAMEMBER_UPDATE_E_NEWSLETTER_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4516,CONTACT,TEST_STAGE,ICA_SPECIAL_OFFERS_EMAIL_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4517,CONTACT,TEST_STAGE,LMS_INTEGRATION_STATUS__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4518,CONTACT,TEST_STAGE,LMS_INTEGRATION_TRANSACTION_ID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4519,CONTACT,TEST_STAGE,LMS_TEMPORARY_PASSWORD__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4520,CONTACT,TEST_STAGE,LMS_USER_ID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4521,CONTACT,TEST_STAGE,MATCHETT_DO_NOT_CALL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4522,CONTACT,TEST_STAGE,MATCHETT_DO_NOT_EMAIL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4523,CONTACT,TEST_STAGE,MATCHETT_DO_NOT_MAIL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4524,CONTACT,TEST_STAGE,MATCHETT_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4525,CONTACT,TEST_STAGE,MATCHETT_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4526,CONTACT,TEST_STAGE,MATCHETT_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4527,CONTACT,TEST_STAGE,BOND_SOLON_LEGITIMATE_INTERESTREASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4528,CONTACT,TEST_STAGE,MATCHETT_OPT_IN_CONSENT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4529,CONTACT,TEST_STAGE,MATCHETT_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4530,CONTACT,TEST_STAGE,BOND_SOLON_OPT_IN_CONSENT_CHANNEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4531,CONTACT,TEST_STAGE,MATCHETT_OPT_IN_CONSENT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4532,CONTACT,TEST_STAGE,MATCHETT_OPT_IN_CONSENT_WORDING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4533,CONTACT,TEST_STAGE,MATCHETT_OPT_IN_CONSENT_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4534,CONTACT,TEST_STAGE,BOND_SOLON_LEGITIMATE_INTEREST__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4535,CONTACT,TEST_STAGE,MATCHETT_LI_DATA_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4536,CONTACT,TEST_STAGE,MATCHETT_LI_DATA_PROCESS_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4537,CONTACT,TEST_STAGE,BOND_SOLON_NON_EXPERT_INTERESTED_IN__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4538,CONTACT,TEST_STAGE,BOND_SOLON_NON_EXPERT_INTERESTED_IN_L2__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4539,CONTACT,TEST_STAGE,BOND_SOLON_NON_EXPERT_INTERESTED_IN_L3__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4540,CONTACT,TEST_STAGE,BOND_SOLON_EXPERT_INTERESTED_IN_L1__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4541,CONTACT,TEST_STAGE,BOND_SOLON_EXPERT_INTERESTED_IN_L2__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4542,CONTACT,TEST_STAGE,BOND_SOLON_EXPERT_INTERESTED_IN_L3__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4543,CONTACT,TEST_STAGE,CONFIDENTIAL_HSJ_MOBILE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4544,CONTACT,TEST_STAGE,FORMAL_GREETING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4545,CONTACT,TEST_STAGE,MILLENNIUM_OPT_IN_CONSENT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4546,CONTACT,TEST_STAGE,MILLENNIUM_DO_NOT_CALL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4547,CONTACT,TEST_STAGE,MILLENNIUM_DO_NOT_MAIL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4548,CONTACT,TEST_STAGE,MILLENNIUM_DO_NOT_EMAIL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4549,CONTACT,TEST_STAGE,MILLENNIUM_OPT_IN_WITHDRAWN_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4550,CONTACT,TEST_STAGE,MILLENNIUM_LEGITIMATE_INTEREST_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4551,CONTACT,TEST_STAGE,MILLENNIUM_LEGITIMATE_INTEREST_REASON__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4552,CONTACT,TEST_STAGE,MILLENNIUM_LI_PROCESSING_OPT_OUT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4553,CONTACT,TEST_STAGE,MILLENNIUM_LI_PROCESSING_OPT_OUT_DATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4554,CONTACT,TEST_STAGE,ARK_DO_NOT_EMAIL__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4555,CONTACT,TEST_STAGE,MILLENNIUM_INTERESTED_IN__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4556,CONTACT,TEST_STAGE,LMS_USERNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4557,CONTACT,TEST_STAGE,ICT_IN_HOUSE_KEY_CONTACT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
4558,CONTACT,TEST_STAGE,COURT_TYPE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4559,CONTACT,TEST_STAGE,HIGHEST_QUALIFICATION_LEVEL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
4560,CONTACT,TEST_STAGE,JSB_INTERESTED_IN__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
