ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,CONTACT__C,LA1__C,FEE__C
a42b0000000PkjIAAS,FALSE,KM Asia 2017,HKD,1503323163000,005b0000000LhkYAAS,1503323178000,005b0000000LhkYAAS,1503323178000,,003b000001WgEnpAAF,a3Qb000000000tFEAQ,0
a42b0000000PkjNAAS,FALSE,Admin fee,GBP,1503324474000,005b0000005hqWVAAY,1503324519000,005b0000005hqWVAAY,1503324519000,,003b000001uirNsAAI,a3Qb000000000t6EAA,0
a42b0000000PkjSAAS,FALSE,Central Law Training Speaker,EUR,1503325143000,005b0000000LhNEAA0,1503410117000,005b0000000LhNEAA0,1503410117000,,003b000001uirlGAAQ,a3Qb0000000kA4eEAE,0
a42b0000000Pkl4AAC,FALSE,standard fee,GBP,1503472974000,005b0000002LNpPAAW,1503472987000,005b0000002LNpPAAW,1503472987000,,003b000001Zk3CFAAZ,a3Qb000000000t1EAA,0
a42b0000000PklOAAS,FALSE,Invigilator fee,GBP,1503479233000,005b0000000LhjvAAC,1503479268000,005b0000000LhjvAAC,1503479268000,,003b000001ujSTLAA2,a3Qb000000000t6EAA,70
a42b0000000PklTAAS,FALSE,Invigilator fee,GBP,1503480094000,005b0000000LhjvAAC,1503480124000,005b0000000LhjvAAC,1503480124000,,003b000001ujSflAAE,a3Qb000000000t6EAA,70
a42b0000000PklYAAS,FALSE,Central Law Training Speaker,EUR,1503480487000,005b0000000LhNEAA0,1531489300000,005b0000002eGGJAA2,1531489300000,,003b000001ujSoTAAU,a3Qb0000000kA4eEAE,0
a42b0000000PkldAAC,FALSE,standard fee,GBP,1503481361000,005b0000002LNpPAAW,1503481390000,005b0000002LNpPAAW,1503481390000,,003b0000017FlcNAAS,a3Qb000000000t1EAA,0
a42b0000000PkmqAAC,FALSE,Admin fee,GBP,1503585315000,005b0000005hqWVAAY,1503585390000,005b0000005hqWVAAY,1503585390000,,003b000001vHRcfAAG,a3Qb000000000t6EAA,0
a42b0000000PkpcAAC,FALSE,Invigilator fee,GBP,1504092613000,005b0000000LhjvAAC,1533136369000,0050X000006oMCdQAM,1533136369000,,003b0000012KwBvAAK,a3Qb000000000t1EAA,70
a42b0000000PkqIAAS,FALSE,Admin fee,GBP,1504101371000,005b0000005hqWVAAY,1504101441000,005b0000005hqWVAAY,1504101441000,,003b000001u3PFtAAM,a3Qb000000000t6EAA,0
a42b0000000PkraAAC,FALSE,standard fee,GBP,1504176734000,005b0000002LNpPAAW,1504176830000,005b0000002LNpPAAW,1504176830000,,003b000001vtEbLAAU,a3Qb000000000t1EAA,0
a42b0000000Pks4AAC,FALSE,standard fee,GBP,1504190909000,005b0000002LNpPAAW,1504190938000,005b0000002LNpPAAW,1504190938000,,003b000001vtOIhAAM,a3Qb000000000t1EAA,0
a42b0000000PksTAAS,FALSE,Invigilator fee,GBP,1504254854000,005b0000000LhjvAAC,1504254900000,005b0000000LhjvAAC,1504254900000,,003b000001vtkCfAAI,a3Qb000000000t1EAA,70
a42b0000000PkspAAC,FALSE,Admin fee,GBP,1504261241000,005b0000005hqWVAAY,1504261257000,005b0000005hqWVAAY,1504261257000,,003b000000wtwkkAAA,a3Qb000000000t6EAA,0
a42b0000000PktnAAC,FALSE,Full Day Fee,GBP,1504537869000,005b0000000LhThAAK,1504537883000,005b0000000LhThAAK,1504537883000,,003b00000140mnVAAQ,a3Qb000000000t6EAA,0
a42b0000000PkugAAC,FALSE,Admin fee,GBP,1504608065000,005b0000005hqWVAAY,1504608104000,005b0000005hqWVAAY,1504608104000,,003b000001vvkXxAAI,a3Qb000000000t6EAA,0
a42b0000000PkwGAAS,FALSE,Full Day Fee,GBP,1504693400000,005b0000000LhThAAK,1504693415000,005b0000000LhThAAK,1504693415000,,003b000001vwaAsAAI,a3Qb000000000t6EAA,0
a42b0000000PkwLAAS,FALSE,Full Day Fee,GBP,1504698875000,005b0000000LhThAAK,1533902771000,0050X000006oMCdQAM,1533902772000,,0030X00002Eb6lPQAR,a3Qb000000000t6EAA,0
a42b0000000PkwfAAC,FALSE,Full Day Fee,GBP,1504770482000,005b0000000LhThAAK,1504770606000,005b0000000LhThAAK,1504770606000,,003b000001cjMiGAAU,a3Qb000000000t6EAA,0
a42b0000000PkwkAAC,FALSE,Full Day Fee,GBP,1504770536000,005b0000000LhThAAK,1504770638000,005b0000000LhThAAK,1504770638000,,003b000001vx7YxAAI,a3Qb000000000t6EAA,0
a42b0000000PkwpAAC,FALSE,Full Day Fee,GBP,1504770748000,005b0000000LhThAAK,1504770765000,005b0000000LhThAAK,1504770765000,,003b00000140kIvAAI,a3Qb000000000t6EAA,0
a42b0000000PkxEAAS,FALSE,Full Day Fee,GBP,1504780853000,005b0000000LhThAAK,1504780898000,005b0000000LhThAAK,1504780898000,,003b000001HvaHTAAZ,a3Qb000000000t6EAA,0
a42b0000000TP8iAAG,FALSE,Test fee name - old as of 24th Jan 18,GBP,1423583016000,005b0000000L05NAAS,1516807551000,005b0000000L05NAAS,1516847727000,,003b000000jpLPgAAM,a3Qb000000000t5EAA,1
a42b0000000TPG0AAO,FALSE,Fee for Quorum,GBP,1429888779000,005b0000000L05NAAS,1429888779000,005b0000000L05NAAS,1429888779000,,003b000000jpLPgAAM,a3Qb000000000t5EAA,3.5
a42b0000000TPIsAAO,FALSE,Quorum Speaker,GBP,1433417913000,005b0000000L1KUAA0,1434036111000,005b0000000LhNzAAK,1434036111000,,003b000000qzb68AAA,a3Qb000000000t5EAA,0
a42b0000000TPJ2AAO,FALSE,Quorum Speaker,GBP,1433418004000,005b0000000L1KUAA0,1433418004000,005b0000000L1KUAA0,1433418004000,,003b000000qzb6AAAQ,a3Qb000000000t5EAA,0
a42b0000000TPJ7AAO,FALSE,Quorum Speaker,GBP,1433418033000,005b0000000L1KUAA0,1434035550000,005b0000000LhNzAAK,1434035550000,,003b000000qzb6BAAQ,a3Qb000000000t5EAA,0
a42b0000000TPJCAA4,FALSE,Quorum Speaker,GBP,1433418073000,005b0000000L1KUAA0,1456153328000,005b0000000LhNzAAK,1456153328000,,003b000000qzb6CAAQ,a3Qb000000000t5EAA,800
a42b0000000TPJMAA4,FALSE,Quorum Speaker,GBP,1433418139000,005b0000000L1KUAA0,1503312785000,005b0000000LhNzAAK,1503506411000,,003b000000qzb6EAAQ,a3Qb000000000t5EAA,0
a42b0000000TPJRAA4,FALSE,Quorum Speaker,GBP,1433418171000,005b0000000L1KUAA0,1497614261000,005b0000000LhNzAAK,1497614261000,,003b000000qzb6FAAQ,a3Qb000000000t5EAA,700
a42b0000000TPJbAAO,FALSE,Quorum Speaker,GBP,1433418251000,005b0000000L1KUAA0,1434038194000,005b0000000LhNzAAK,1434038194000,,003b000000qzb6HAAQ,a3Qb000000000t5EAA,0
a42b0000000TPJgAAO,FALSE,Quorum Speaker,GBP,1433418299000,005b0000000L1KUAA0,1565608630000,005b0000004zPXJAA2,1565608630000,,003b000000qzb6IAAQ,a3Qb000000000t5EAA,0
a42b0000000TPJlAAO,FALSE,Quorum Speaker,GBP,1433418354000,005b0000000L1KUAA0,1434097624000,005b0000000LhNzAAK,1434097624000,,003b000000qzb6JAAQ,a3Qb000000000t5EAA,0
a42b0000000TPJvAAO,FALSE,Quorum Speaker,GBP,1433418466000,005b0000000L1KUAA0,1434032415000,005b0000000LhNzAAK,1434032415000,,003b000000qzb6LAAQ,a3Qb000000000t5EAA,0
a42b0000000TPK0AAO,FALSE,Quorum Speaker,GBP,1433418810000,005b0000000L1KUAA0,1434035006000,005b0000000LhNzAAK,1434035006000,,003b000000qz39qAAA,a3Qb000000000t5EAA,0
a42b0000000TPK5AAO,FALSE,Quorum Speaker,GBP,1433418865000,005b0000000L1KUAA0,1434037340000,005b0000000LhNzAAK,1434037340000,,003b000000qzb6NAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKKAA4,FALSE,Quorum Speaker,GBP,1433418998000,005b0000000L1KUAA0,1439204807000,005b0000000LhNzAAK,1439204807000,,003b000000qzb6QAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKPAA4,FALSE,Quorum Speaker,GBP,1433419027000,005b0000000L1KUAA0,1503311917000,005b0000000LhNzAAK,1503506411000,,003b000000qzb6RAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKUAA4,FALSE,Quorum Speaker,GBP,1433419076000,005b0000000L1KUAA0,1498560447000,005b0000000LhNzAAK,1498560447000,,003b000000qzb6SAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKZAA4,FALSE,Quorum Speaker,GBP,1433419110000,005b0000000L1KUAA0,1434036606000,005b0000000LhNzAAK,1434036606000,,003b000000qzb6TAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKeAAO,FALSE,Quorum Speaker,GBP,1433419140000,005b0000000L1KUAA0,1434029288000,005b0000000LhNzAAK,1434029288000,,003b000000qzb6UAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKoAAO,FALSE,Quorum Speaker,GBP,1433419192000,005b0000000L1KUAA0,1434034438000,005b0000000LhNzAAK,1434034438000,,003b000000qzb6WAAQ,a3Qb000000000t5EAA,0
a42b0000000TPKtAAO,FALSE,Quorum Speaker,GBP,1433419219000,005b0000000L1KUAA0,1503312520000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6XAAQ,a3Qb000000000t5EAA,0
a42b0000000TPL3AAO,FALSE,Quorum Speaker,GBP,1433419273000,005b0000000L1KUAA0,1503312677000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6ZAAQ,a3Qb000000000t5EAA,0
a42b0000000TPLDAA4,FALSE,Quorum Speaker,GBP,1433419327000,005b0000000L1KUAA0,1439216067000,005b0000000LhNzAAK,1439216067000,,003b000000qzb6bAAA,a3Qb000000000t5EAA,750
a42b0000000TPLNAA4,FALSE,Quorum Speaker,GBP,1433419387000,005b0000000L1KUAA0,1434039016000,005b0000000LhNzAAK,1434039016000,,003b000000qzb6dAAA,a3Qb000000000t5EAA,0
a42b0000000TPLSAA4,FALSE,Quorum Speaker,GBP,1433419423000,005b0000000L1KUAA0,1437736670000,005b0000000L061AAC,1437736670000,,003b000000qz1xcAAA,a3Qb000000000t5EAA,0
a42b0000000TPLXAA4,FALSE,Quorum Speaker,GBP,1433419446000,005b0000000L1KUAA0,1503312904000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6fAAA,a3Qb000000000t5EAA,0
a42b0000000TPMaAAO,FALSE,1-4 delegates,GBP,1434028589000,005b0000000LhNzAAK,1434703409000,005b0000000LcqBAAS,1434703410000,,003b000000qzb6bAAA,a3Qb000000000t5EAA,750
a42b0000000TPMfAAO,FALSE,10+ delegates,GBP,1434028691000,005b0000000LhNzAAK,1434703455000,005b0000000LcqBAAS,1434703455000,,003b000000qzb6bAAA,a3Qb000000000t5EAA,1200
a42b0000000TPMkAAO,FALSE,5-9 delegates,GBP,1434028734000,005b0000000LhNzAAK,1497603430000,005b0000000LhNzAAK,1497603430000,,003b000000qzb6bAAA,a3Qb000000000t5EAA,1050
a42b0000000TPMpAAO,FALSE,OLD 1 - 4 delegates,GBP,1434028942000,005b0000000LhNzAAK,1470665041000,005b0000000LhNzAAK,1470787177000,,003b000000qzb6GAAQ,a3Qb000000000t5EAA,650
a42b0000000TPMzAAO,FALSE,OLD 10+ delegates,GBP,1434029008000,005b0000000LhNzAAK,1470665159000,005b0000000LhNzAAK,1470787177000,,003b000000qzb6GAAQ,a3Qb000000000t5EAA,1100
a42b0000000TPN4AAO,FALSE,Webinar,GBP,1434029034000,005b0000000LhNzAAK,1434029034000,005b0000000LhNzAAK,1434029034000,,003b000000qzb6GAAQ,a3Qb000000000t5EAA,450
a42b0000000TPNEAA4,FALSE,10+ delegates,GBP,1434029212000,005b0000000LhNzAAK,1503311852000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6UAAQ,a3Qb000000000t5EAA,1100
a42b0000000TPNJAA4,FALSE,5-9 delegates,GBP,1434029276000,005b0000000LhNzAAK,1503311867000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6UAAQ,a3Qb000000000t5EAA,950
a42b0000000TPNOAA4,FALSE,1 - 4 delegates,GBP,1434029404000,005b0000000LhNzAAK,1503311877000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6UAAQ,a3Qb000000000t5EAA,650
a42b0000000TPNYAA4,FALSE,5 - 9 delegates,GBP,1434032404000,005b0000000LhNzAAK,1454422166000,005b0000000LhNzAAK,1454422166000,,003b000000qzb6LAAQ,a3Qb000000000t5EAA,1050
a42b0000000TPNdAAO,FALSE,10+ delegates,GBP,1434032437000,005b0000000LhNzAAK,1434032437000,005b0000000LhNzAAK,1434032437000,,003b000000qzb6LAAQ,a3Qb000000000t5EAA,1100
a42b0000000TPNiAAO,FALSE,Flat rate fee - any number of delegates,GBP,1434034091000,005b0000000LhNzAAK,1503312146000,005b0000000LhNzAAK,1503506412000,,003b000000qz34aAAA,a3Qb000000000t5EAA,1200
a42b0000000TPNnAAO,FALSE,10+ dels,GBP,1434034425000,005b0000000LhNzAAK,1436176318000,005b0000000LhNzAAK,1436176318000,,003b000000qzb6WAAQ,a3Qb000000000t5EAA,1500
a42b0000000TPNxAAO,FALSE,"10+ dels £1,100",GBP,1434034635000,005b0000000LhNzAAK,1434034635000,005b0000000LhNzAAK,1434034635000,,003b000000qzb6VAAQ,a3Qb000000000t5EAA,1100
a42b0000000TPO2AAO,FALSE,1 - 4 delegates,GBP,1434034704000,005b0000000LhNzAAK,1434359709000,005b0000000LhNzAAK,1434359709000,,003b000000qzb6VAAQ,a3Qb000000000t5EAA,700
a42b0000000TPOCAA4,FALSE,10+ delegates,GBP,1434034820000,005b0000000LhNzAAK,1434034820000,005b0000000LhNzAAK,1434034820000,,003b000000qzb6cAAA,a3Qb000000000t5EAA,1400
a42b0000000TPOHAA4,FALSE,5 - 9 delegates,GBP,1434034871000,005b0000000LhNzAAK,1477397175000,005b0000000LhNzAAK,1477397175000,,003b000000qzb6cAAA,a3Qb000000000t5EAA,1100
a42b0000000TPOMAA4,FALSE,1 - 4 delegates,GBP,1434034908000,005b0000000LhNzAAK,1434368402000,005b0000000L1KUAA0,1434368402000,,003b000000qzb6cAAA,a3Qb000000000t5EAA,700
a42b0000000TPORAA4,FALSE,10+ delegates,GBP,1434034999000,005b0000000LhNzAAK,1503311661000,005b0000000LhNzAAK,1503506412000,,003b000000qz39qAAA,a3Qb000000000t5EAA,1200
a42b0000000TPObAAO,FALSE,1 - 4 delegates,GBP,1434035093000,005b0000000LhNzAAK,1503311682000,005b0000000LhNzAAK,1503506412000,,003b000000qz39qAAA,a3Qb000000000t5EAA,750
a42b0000000TPOgAAO,FALSE,Webinars,GBP,1434035175000,005b0000000LhNzAAK,1434035175000,005b0000000LhNzAAK,1434035175000,,003b000000qzb6PAAQ,a3Qb000000000t5EAA,450
a42b0000000TPOlAAO,FALSE,10+ delegates,GBP,1434035240000,005b0000000LhNzAAK,1434035240000,005b0000000LhNzAAK,1434035240000,,003b000000qzb6PAAQ,a3Qb000000000t5EAA,1100
a42b0000000TPOqAAO,FALSE,5 - 9 delegates,GBP,1434035327000,005b0000000LhNzAAK,1513772082000,005b0000000LhNzAAK,1513772082000,,003b000000qzb6PAAQ,a3Qb000000000t5EAA,850
a42b0000000TPP5AAO,FALSE,5 - 9 delegates,GBP,1434035740000,005b0000000LhNzAAK,1503311788000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6BAAQ,a3Qb000000000t5EAA,1000
a42b0000000TPPAAA4,FALSE,1 - 4 delegates,GBP,1434035782000,005b0000000LhNzAAK,1503311800000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6BAAQ,a3Qb000000000t5EAA,750
a42b0000000TPPKAA4,FALSE,OLD 5 - 9 delegates,GBP,1434035988000,005b0000000LhNzAAK,1456153530000,005b0000000LhNzAAK,1456153530000,,003b000000qzb6CAAQ,a3Qb000000000t5EAA,1050
a42b0000000TPPPAA4,FALSE,OLD 1 - 4 delegates,GBP,1434036023000,005b0000000LhNzAAK,1456153439000,005b0000000LhNzAAK,1456153439000,,003b000000qzb6CAAQ,a3Qb000000000t5EAA,800
a42b0000000TPPUAA4,FALSE,Flat rate fee - any number of delegates,GBP,1434036099000,005b0000000LhNzAAK,1434712220000,005b0000000LcqBAAS,1434712220000,,003b000000qzb68AAA,a3Qb000000000t5EAA,1200
a42b0000000TPPjAAO,FALSE,5 - 9 delegates,GBP,1434036465000,005b0000000LhNzAAK,1437736670000,005b0000000L061AAC,1437736670000,,003b000000qz1xcAAA,a3Qb000000000t5EAA,850
a42b0000000TPPoAAO,FALSE,1 - 4 delegates,GBP,1434036497000,005b0000000LhNzAAK,1437736670000,005b0000000L061AAC,1437736670000,,003b000000qz1xcAAA,a3Qb000000000t5EAA,650
a42b0000000TPPtAAO,FALSE,10+ delegates,GBP,1434036597000,005b0000000LhNzAAK,1503312637000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6TAAQ,a3Qb000000000t5EAA,900
a42b0000000TPPyAAO,FALSE,5 - 9 delegates,GBP,1434036652000,005b0000000LhNzAAK,1503312646000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6TAAQ,a3Qb000000000t5EAA,900
a42b0000000TPQ3AAO,FALSE,1 - 4 delegates,GBP,1434036732000,005b0000000LhNzAAK,1503312656000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6TAAQ,a3Qb000000000t5EAA,700
a42b0000000TPQ8AAO,FALSE,10+ delegates,GBP,1434036846000,005b0000000LhNzAAK,1434036846000,005b0000000LhNzAAK,1434036846000,,003b000000qzb6DAAQ,a3Qb000000000t5EAA,1400
a42b0000000TPQDAA4,FALSE,5 - 9 delegates,GBP,1434036906000,005b0000000LhNzAAK,1434036906000,005b0000000LhNzAAK,1434036906000,,003b000000qzb6DAAQ,a3Qb000000000t5EAA,1200
a42b0000000TPQNAA4,FALSE,10+ delegates,GBP,1434037089000,005b0000000LhNzAAK,1434037089000,005b0000000LhNzAAK,1434037089000,,003b000000qzb6QAAQ,a3Qb000000000t5EAA,1150
a42b0000000TPQXAA4,FALSE,1 - 4 delegates,GBP,1434037232000,005b0000000LhNzAAK,1435848915000,005b0000000LhNzAAK,1435848915000,,003b000000qzb6QAAQ,a3Qb000000000t5EAA,800
a42b0000000TPQcAAO,FALSE,10+ delegates,GBP,1434037330000,005b0000000LhNzAAK,1434037330000,005b0000000LhNzAAK,1434037330000,,003b000000qzb6NAAQ,a3Qb000000000t5EAA,1200
a42b0000000TPQhAAO,FALSE,Webinar,GBP,1434037364000,005b0000000LhNzAAK,1434037456000,005b0000000LhNzAAK,1434037456000,,003b000000qzb6NAAQ,a3Qb000000000t5EAA,450
a42b0000000TPQmAAO,FALSE,5 - 9 delegates,GBP,1434037586000,005b0000000LhNzAAK,1492091767000,005b0000000LhNzAAK,1492091767000,,003b000000qzb6NAAQ,a3Qb000000000t5EAA,950
a42b0000000TPQrAAO,FALSE,1 - 4 delegates,GBP,1434037718000,005b0000000LhNzAAK,1435849090000,005b0000000LhNzAAK,1435849090000,,003b000000qzb6NAAQ,a3Qb000000000t5EAA,750
a42b0000000TPRBAA4,FALSE,5 - 9 delegates,GBP,1434038314000,005b0000000LhNzAAK,1497621167000,005b0000000LhNzAAK,1506448016000,,003b000000qzb6HAAQ,a3Qb000000000t5EAA,1050
a42b0000000TPRGAA4,FALSE,1 - 4 delegates,GBP,1434038380000,005b0000000LhNzAAK,1435760929000,005b0000000LhNzAAK,1435760929000,,003b000000qzb6HAAQ,a3Qb000000000t5EAA,750
a42b0000000TPRLAA4,FALSE,Webinar,GBP,1434038682000,005b0000000LhNzAAK,1542118099000,005b0000004zPXJAA2,1542118099000,,003b000000qzb6KAAQ,a3Qb000000000t5EAA,450
a42b0000000TPRQAA4,FALSE,10+ delegates,GBP,1434038742000,005b0000000LhNzAAK,1439207911000,005b0000000LhNzAAK,1439207911000,,003b000000qzb6KAAQ,a3Qb000000000t5EAA,1100
a42b0000000TPRVAA4,FALSE,5 - 9 delegates,GBP,1434038838000,005b0000000LhNzAAK,1508238003000,005b0000000LhNzAAK,1508238003000,,003b000000qzb6KAAQ,a3Qb000000000t5EAA,1000
a42b0000000TPRaAAO,FALSE,1 - 4 delegates,GBP,1434038884000,005b0000000LhNzAAK,1435848116000,005b0000000LhNzAAK,1435848116000,,003b000000qzb6KAAQ,a3Qb000000000t5EAA,750
a42b0000000TPRkAAO,FALSE,5 - 9 delegates,GBP,1434039003000,005b0000000LhNzAAK,1434039003000,005b0000000LhNzAAK,1434039003000,,003b000000qzb6dAAA,a3Qb000000000t5EAA,950
a42b0000000TPRuAAO,FALSE,Webinar,GBP,1434039147000,005b0000000LhNzAAK,1434039147000,005b0000000LhNzAAK,1434039147000,,003b000000qzb6FAAQ,a3Qb000000000t5EAA,450
a42b0000000TPRzAAO,FALSE,10+ delegates,GBP,1434039192000,005b0000000LhNzAAK,1497614242000,005b0000000LhNzAAK,1497614242000,,003b000000qzb6FAAQ,a3Qb000000000t5EAA,1200
a42b0000000TPSOAA4,FALSE,5 - 9 delegates,GBP,1434097384000,005b0000000LhNzAAK,1497614204000,005b0000000LhNzAAK,1497614204000,,003b000000qzb6FAAQ,a3Qb000000000t5EAA,850
a42b0000000TPSYAA4,FALSE,1 - 4 del Tax and VAT Treatment/Issues courses with Tim Buss,GBP,1434097610000,005b0000000LhNzAAK,1497603794000,005b0000000LhNzAAK,1497603794000,,003b000000qzb6JAAQ,a3Qb000000000t5EAA,500
a42b0000000TPSnAAO,FALSE,Part day 10+,GBP,1434099394000,005b0000000LhNzAAK,1503312836000,005b0000000LhNzAAK,1503506412000,,003b000000qzb6YAAQ,a3Qb000000000t5EAA,1275
a42b0000000TPSsAAO,FALSE,OLD 1 - 4 delegates,GBP,1434099644000,005b0000000LhNzAAK,1447251370000,005b0000000LhNzAAK,1447251370000,,003b000000qzb6YAAQ,a3Qb000000000t5EAA,1025
a42b0000000TPSxAAO,FALSE,OLD 5 - 9 delegates,GBP,1434099686000,005b0000000LhNzAAK,1447251871000,005b0000000LhNzAAK,1447251871000,,003b000000qzb6YAAQ,a3Qb000000000t5EAA,1175
a42b0000000TPT2AAO,FALSE,OLD 10+ delegates,GBP,1434099716000,005b0000000LhNzAAK,1447252186000,005b0000000LhNzAAK,1447252186000,,003b000000qzb6YAAQ,a3Qb000000000t5EAA,1400
a42b0000000TPTCAA4,FALSE,5 - 9 delegates,GBP,1434099870000,005b0000000LhNzAAK,1434099870000,005b0000000LhNzAAK,1434099870000,,003b000000qzb6AAAQ,a3Qb000000000t5EAA,950
a42b0000000TPTHAA4,FALSE,1 - 4 delegates,GBP,1434099919000,005b0000000LhNzAAK,1439215332000,005b0000000LhNzAAK,1439215332000,,003b000000qzb6AAAQ,a3Qb000000000t5EAA,750
a42b0000000TPU0AAO,FALSE,Quorum speaker,GBP,1434367532000,005b0000000L1KUAA0,1503312742000,005b0000000LhNzAAK,1503506412000,,003b000000qz2P6AAI,a3Qb000000000t5EAA,0
a42b0000000TPU5AAO,FALSE,Quorum speaker,GBP,1434367675000,005b0000000L1KUAA0,1503312765000,005b0000000LhNzAAK,1503506412000,,003b000000rYmjaAAC,a3Qb000000000t5EAA,0
a42b0000000TPUjAAO,FALSE,Administrator,GBP,1435218887000,005b0000000L05NAAS,1518040238000,005b0000000LhVKAA0,1518106226000,,003b000000snZcfAAE,a3Qb000000000t5EAA,0
a42b0000000TPVrAAO,FALSE,1 - 4 delegates,GBP,1435851093000,005b0000000LhNzAAK,1436363995000,005b0000000LhNzAAK,1436363995000,,003b000000qzb6OAAQ,a3Qb000000000t5EAA,770
a42b0000000TPVwAAO,FALSE,5 - 9 delegates,GBP,1435851112000,005b0000000LhNzAAK,1435851112000,005b0000000LhNzAAK,1435851112000,,003b000000qzb6OAAQ,a3Qb000000000t5EAA,1210
a42b0000000TPW1AAO,FALSE,10+ delegates,GBP,1435851137000,005b0000000LhNzAAK,1435851137000,005b0000000LhNzAAK,1435851137000,,003b000000qzb6OAAQ,a3Qb000000000t5EAA,1540
a42b0000000TPXTAA4,FALSE,PSL Speaker,GBP,1436541366000,005b0000000LhkYAAS,1436541552000,005b0000000LhkYAAS,1436541552000,,003b000000tpYslAAE,a3Qb000000000tJEAQ,0
a42b0000000TPXdAAO,FALSE,PSL Speaker,GBP,1436541654000,005b0000000LhkYAAS,1436541677000,005b0000000LhkYAAS,1436541677000,,003b000000kYxwFAAS,a3Qb000000000tJEAQ,0
a42b0000000TPXiAAO,FALSE,PSL Speaker,GBP,1436541717000,005b0000000LhkYAAS,1436541738000,005b0000000LhkYAAS,1436541738000,,003b000000tpYxoAAE,a3Qb000000000tJEAQ,0
a42b0000000TPXnAAO,FALSE,PSL Speaker,GBP,1436541990000,005b0000000LhkYAAS,1436542016000,005b0000000LhkYAAS,1436542016000,,003b000000tpcsKAAQ,a3Qb000000000tJEAQ,0
a42b0000000TPY2AAO,FALSE,PSL Speaker,GBP,1436542300000,005b0000000LhkYAAS,1436542321000,005b0000000LhkYAAS,1436542321000,,003b000000tpcvpAAA,a3Qb000000000tJEAQ,0
a42b0000000TPY7AAO,FALSE,PSL Speaker,GBP,1436542403000,005b0000000LhkYAAS,1436542425000,005b0000000LhkYAAS,1436542425000,,003b000000tpcxfAAA,a3Qb000000000tJEAQ,0
a42b0000000TPYHAA4,FALSE,PSL Speaker,GBP,1436542657000,005b0000000LhkYAAS,1436542672000,005b0000000LhkYAAS,1436542672000,,003b000000tpZ3UAAU,a3Qb000000000tJEAQ,0
a42b0000000TPYRAA4,FALSE,Legal Libraries 2015,GBP,1436542778000,005b0000000LhkYAAS,1436542793000,005b0000000LhkYAAS,1436542793000,,003b000000tpYjlAAE,a3Qb000000000tJEAQ,0
a42b0000000TPYbAAO,FALSE,Legal Libraries 2015,GBP,1436542852000,005b0000000LhkYAAS,1436542868000,005b0000000LhkYAAS,1436542868000,,003b000000tpYlyAAE,a3Qb000000000tJEAQ,0
a42b0000000TPYgAAO,FALSE,Legal Libraries 2015,GBP,1436542888000,005b0000000LhkYAAS,1436542904000,005b0000000LhkYAAS,1436542904000,,003b000000kWoXNAA0,a3Qb000000000tJEAQ,0
a42b0000000TPYlAAO,FALSE,Legal Libraries 2015,GBP,1436542922000,005b0000000LhkYAAS,1436542934000,005b0000000LhkYAAS,1436542934000,,003b000000tpYmyAAE,a3Qb000000000tJEAQ,0
a42b0000000TPYqAAO,FALSE,Standard Speaker Fee (Masterclass),GBP,1436543217000,005b0000000LhkYAAS,1436543241000,005b0000000LhkYAAS,1436543241000,,003b000000tpd7lAAA,a3Qb000000000tJEAQ,0
a42b0000000TPZ0AAO,FALSE,Standard Speaker Fee (Masterclass),GBP,1436786817000,005b0000000LhkYAAS,1437563377000,005b0000000LhkYAAS,1437563377000,,003b000000tr5ILAAY,a3Qb000000000tJEAQ,0
a42b0000000TPZ5AAO,FALSE,Standard Speaker Fee (Webinar),GBP,1436787318000,005b0000000LhkYAAS,1436787347000,005b0000000LhkYAAS,1436787347000,,003b000000toutNAAQ,a3Qb000000000tJEAQ,75
a42b0000000TPZAAA4,FALSE,Standard Speaker Fee (Masterclass),GBP,1436797999000,005b0000000LhkYAAS,1436972556000,005b0000000LhkYAAS,1436972556000,,003b000000tr8V1AAI,a3Qb000000000tJEAQ,0
a42b0000000TPZFAA4,FALSE,Legal Libraries 2015,GBP,1436951291000,005b0000000LhkYAAS,1436951324000,005b0000000LhkYAAS,1436951325000,,003b000000hhLwKAAU,a3Qb000000000tJEAQ,0
